EpiRR,states,coverage,CpG,CpGIsland,DNA_methyl,enhancer,geneExpression,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me3,H3K9me3,LINE,LTR,PMDs_Common,RC,RefSeqExon,RefSeqGene,RefSeqTES,RefSeqTSS,RefSeqTSS2kb,Retroposon,RNA,SINE,TandemRepeats,Unknown
IHECRE00001902.1,5,5.84658,0.0111182744285477,0.20318,0.812713338463647,1.04256,4.99,1.67579932743699,0.646071620581693,2.11173190246782,4.43266463562476,0.687711493659143,1.29460473745796,0.71699,0.82222,0.56093,1.04599,0.87378,1.50396,1.1666,0.58897,1.76117,0.45717,1.31973,1.50547,0.74833,1.12344
IHECRE00001902.1,6,0.88478,0.0506902496172527,49.5364,0.0757494783603689,0.55133,25.685,13.5331493572054,0.604765430436831,1.81120010769334,5.64128020461735,42.0994144174463,1.42057615938615,0.16064,0.21217,0.47741,0.57269,7.52552,1.6603,3.00462,48.65184,21.97898,0.06202,1.84941,0.57359,0.57203,0.29274
IHECRE00001902.1,7,1.31098,0.0289450947629376,23.20369,0.462801963294921,0.8209,0.255,1.45161118224499,8.08885510029876,1.94566261203585,6.11963828425096,3.80132309005548,6.85883482714469,0.50493,1.02184,0.7495,0.39062,4.8187,1.33936,3.19597,12.06422,7.72437,0.35463,1.4865,0.66072,0.77705,0.49427
IHECRE00001902.1,8,9.27742,0.0106773504001217,0.18851,0.932565539513678,1.09255,3.07,0.945225430597771,0.675167806484296,4.37213462512665,1.04160334346505,0.198929837892604,1.6685821935157,0.98004,0.77769,0.49484,1.17915,1.43615,1.95407,1.4808,0.33036,0.46119,1.1442,1.34674,1.44991,0.74844,1.04157
IHECRE00001902.1,9,19.13665,0.008554547955562,0.10902,0.793474969144164,1.11104,0.06,0.741172220717059,3.53997712152684,1.11184111502453,0.772155995063066,0.336531804088022,3.32755350853427,1.01432,1.21069,1.00353,1.27714,0.62715,0.87805,0.68664,0.38524,0.56576,0.29154,0.95359,1.00488,0.83651,1.30538
IHECRE00001902.1,10,3.28158,0.0145819554919369,1.03353,0.560548502683334,0.97185,18.465,4.30219530781329,0.471520988374921,2.78316065956515,11.70253092725,3.39971950646108,1.01185206803184,0.47029,0.65091,0.50437,1.08348,2.10487,1.64456,2.45348,1.44933,3.7779,0.12046,1.24089,1.24542,0.61143,1.08613
IHECRE00000004.3,1,15.21948,0.0117833721584829,0.35974,0.826505174428309,1.05988,0,1.03693039559339,2.49645301285261,0.00696878651310299,0.0683107995326323,0.0848564513436822,0.355971457185779,0.77502,0.94188,0.87883,1.23072,1.02553,1.00566,1.13094,0.70162,1.08766,0.35755,1.01656,1.22817,0.76087,1.27999
IHECRE00000004.3,2,1.20339,0.0388949865247291,31.0827,0.261578649779487,0.66932,0,1.17861585434807,13.8891778808097,0.0510007915865656,1.68884993780391,2.94769874476987,0.774850163971503,0.2248,0.2104,0.72193,0.13423,4.90274,1.26569,3.42713,15.54517,13.04145,0.03683,1.67655,0.59612,0.60035,0.44934
IHECRE00000004.3,3,4.88653,0.0128066244870121,0.26736,0.771477813658653,1.00133,0.49,1.48455926324602,0.389355340270303,0.201447195311566,1.50728381772515,0.270171032173185,0.542482956584141,0.6768,0.74454,0.46142,1.05586,1.26984,1.52771,1.57761,0.82337,2.50173,0.46644,1.45399,1.60188,0.75061,1.03203
IHECRE00000004.3,4,15.99037,0.0106414804372895,0.18704,0.868771646941211,1.08129,0,0.758021864619949,0.566867683575736,0.000467606178851301,0.00190267341739495,0.00133832113257441,0.274097842561837,1.01144,1.01749,0.6352,1.16177,0.83142,1.13633,0.92162,0.483,0.72759,2.18646,1.31224,1.48393,0.75918,1.13051
IHECRE00000004.3,5,11.62327,0.00754489727511909,0.48289,0.85591413527744,0.38661,0,0,0,0,0,0,0.000243013365735115,0.82199,0.46008,0.39158,0.15751,0.31067,0.2884,0.4613,0.39185,0.40559,2.124,0.71644,0.30162,2.724,0.15581
IHECRE00000004.3,6,7.61365,0.0121324806453996,0.25118,0.911061189559264,1.04235,0.6,1.03923833975182,0.0492939666238768,0.859221223791185,0.0785194694052204,0.0016260162601626,0.237483953786906,0.74279,0.42484,0.4806,1.00553,2.7407,2.19275,2.44642,0.35765,0.53207,1.59535,1.5502,1.7646,0.71583,0.78664
IHECRE00000004.3,7,0.61383,0.0600009982177122,60.67855,0.0628531697341513,0.48706,4.04,9.01758691206544,0.941022494887526,0.573905930470348,2.69341513292434,28.5135378323108,0.272433537832311,0.11917,0.1294,0.44227,0.2201,9.00191,1.66223,3.19325,62.10539,23.31295,0.07258,1.80224,0.46237,0.59221,0.14831
IHECRE00000004.3,8,39.51082,0.00752561251546035,0.06778,0.869036253667017,1.14316,0,1.00497989931549,0.921390025714389,0.0150483502951722,0.0122958241280649,0.00128571945963565,2.13192206004853,1.30992,1.40362,1.60578,1.15868,0.31443,0.75562,0.36406,0.20127,0.24894,0.50619,0.71345,0.69381,0.82341,1.19188
IHECRE00000004.3,9,1.42518,0.017706349693035,1.48174,0.464256424703415,0.90197,4.02,3.70576266942123,0.582355150718377,0.656384011018249,5.11320311766363,2.78335993990046,0.520001878110621,0.46223,0.57407,0.43547,0.6965,2.55844,1.60534,3.06359,2.76743,6.23677,0.10218,1.55077,1.20493,0.57281,0.74172
IHECRE00000004.3,10,1.91349,0.0164846200951505,1.70473,0.902303980699638,0.88784,4,1.47777011890402,0.265896949853524,3.86946407030846,0.941581940375668,0.058159572634844,0.564277098052731,0.3951,0.29572,0.41583,0.51016,6.75171,2.26039,6.01971,0.82161,1.09404,0.12965,1.45669,1.40032,0.55648,0.42716
IHECRE00004713.2,1,16.66266,0.00935635417197518,0.14523,0.833440109921946,1.08698,4.15,1.66190310645378,1.47369488382873,2.03697863640502,2.88869989156796,0.653530663090893,1.76526946603428,0.77605,0.82173,0.735,1.41084,0.80586,1.38774,0.95436,0.43566,0.91634,0.29658,1.16652,1.31217,0.78952,1.37182
IHECRE00004713.2,2,13.08101,0.00781132277229589,0.2628,0.769254334645251,1.10561,0.66,0.566234088572138,2.70738928482786,3.66415806829061,1.30683792504343,0.587074070134383,5.73039215686275,1.63105,1.75734,1.60685,0.88451,0.47989,0.75094,0.5822,0.28704,0.36328,0.60145,0.88713,0.77825,0.94108,0.6717
IHECRE00004713.2,3,17.82334,0.00864610256802095,0.60893,0.639113045280282,1.11813,0,0.380685939280904,5.80927710427244,2.03638655752426,1.20182709909163,0.710030048699617,1.9950954996028,1.28994,1.12517,1.44122,1.19695,0.51477,0.74169,0.57218,0.53044,0.74357,0.13832,0.7689,0.74154,0.7052,1.26629
IHECRE00004713.2,4,8.07882,0.0129708691305054,0.78518,0.768043413428766,1.01301,0.02,0.393788343558282,0.972957140422631,0.675964979550102,0.59097009202454,0.118801124744376,0.545532975460123,1.1403,0.86799,0.76524,0.58654,1.33391,0.94436,1.50537,0.91065,1.35306,6.60536,1.22297,1.5932,0.68697,0.59952
IHECRE00004713.2,5,5.4904,0.0100425490454956,0.17412,0.683972070679324,1.05948,22.67,7.75740075892116,1.17085947182154,2.61514137142419,7.42302188605962,1.17802067229682,1.56010681112573,0.63381,0.67551,0.6203,1.29754,1.30575,1.67548,1.45195,0.69334,1.55289,0.14962,1.09382,1.14664,0.70872,1.3425
IHECRE00004713.2,6,10.05995,0.00682775105479422,0.53432,0.694190904893814,0.28163,0,0,0,0,0,0,0.000288550323176362,0.47812,0.37861,0.28143,0.17126,0.29786,0.21439,0.46219,0.40055,0.39932,1.89502,0.71732,0.27119,3.09205,0.15083
IHECRE00004713.2,7,0.58608,0.0682235111472044,71.52424,0.0351164712954614,0.46294,33.23,42.6314998497145,0.907273820258491,1.21528403967538,2.53163510670274,110.508265704839,0.217500751427713,0.08388,0.0831,0.47859,0.26043,10.21293,1.80053,2.78999,64.99915,25.99088,0.11757,1.5337,0.38556,0.61521,0.11737
IHECRE00004713.2,8,20.26534,0.00793261213078946,0.09556,0.783742460373124,1.1296,0.005,0.671319025576285,2.39283988715887,1.83460357538068,1.22430292545316,0.594582378703574,2.2439488162591,1.02551,1.28557,1.20497,1.2096,0.45987,0.81654,0.52592,0.30775,0.42748,0.38743,0.88217,0.97241,0.78594,1.34477
IHECRE00004713.2,9,7.00628,0.0126267035598143,0.64329,0.903870543192151,0.97652,15.575,1.49183417085427,0.851459679349127,5.88597750658052,3.13917803302225,0.584290500119646,0.815057430007179,0.59373,0.33618,0.48435,0.70785,4.41807,2.25491,3.72032,0.43789,0.64086,0.46766,1.58497,1.73008,0.65209,0.59273
IHECRE00004713.2,10,0.94611,0.0316854904372277,23.51971,0.298026514559567,0.69518,3.85,14.5646064489243,2.27354534562692,1.79046205136219,6.39282179507215,12.5802859821847,0.864067302182633,0.2629,0.29518,0.56468,0.39875,4.14216,1.53026,3.32138,17.90421,15.71278,0.29537,2.40009,0.83544,0.5935,0.61328
IHECRE00000317.2,1,7.04525,0.0117019384011801,0.2695,0.927107604562738,1.06188,1.88,0.985437262357414,0.345551330798479,4.17237642585551,1.01769961977186,0.370475285171103,0.776330798479087,0.84003,0.59363,0.47839,0.91564,2.16216,2.1139,2.1536,0.36094,0.55059,1.20724,1.42745,1.69975,0.73975,0.98105
IHECRE00000317.2,2,4.51457,0.0137166488245795,0.88631,0.920885071637652,0.94216,7.6,1.75993683561855,0.244222769989216,16.1693498690495,1.71595285780311,0.556154675704822,0.566361115390541,0.50234,0.32672,0.44692,0.75722,5.36852,2.26434,4.58907,0.58558,0.75889,0.20768,1.58364,1.57013,0.61525,0.54316
IHECRE00000317.2,3,38.61729,0.00727034928553915,0.06575,0.879429651089558,1.14531,0,0.625418818490994,1.52800100768359,0.607582818994836,0.548923038166016,0.548759289583071,3.19308477138179,1.27232,1.42066,1.61686,1.22556,0.28417,0.74029,0.34572,0.20608,0.25115,0.37484,0.74829,0.71653,0.81892,1.21242
IHECRE00000317.2,4,11.83169,0.00711761439808057,0.48118,0.867080646923833,0.39782,0,0,0,0.000136597093213856,0,0,0.00185772046770845,0.87386,0.4422,0.40998,0.15382,0.30204,0.29222,0.45668,0.38082,0.39872,3.4126,0.69568,0.29304,2.70017,0.15739
IHECRE00000317.2,5,2.38465,0.0151633989565249,0.73705,0.521487119838528,0.96681,13.22,6.3600372891793,0.630469364715542,2.43063015291985,18.8332421059834,3.69871882590401,0.581899353426157,0.54144,0.70712,0.45476,1.02465,2.01059,1.57457,2.24555,1.76787,4.22171,0.10837,1.51809,1.18536,0.63908,0.90762
IHECRE00000317.2,6,0.88854,0.0552742992713256,53.3358,0.0962823463373562,0.56767,10.14,28.3495369071008,2.56429974740387,1.95478529329217,15.6777434746001,59.198231827112,1.38282346337356,0.15893,0.21231,0.43873,0.23854,7.92898,1.62195,3.18641,50.89505,20.00937,0.06736,1.87029,0.51196,0.60219,0.27329
IHECRE00000317.2,7,12.29427,0.0104738517481083,0.15216,0.896831145366389,1.07699,0.1,0.431513585216357,0.648351020034764,0.377721617418351,0.474287576616961,0.218998719238862,0.672959930472967,1.27539,0.96637,0.75414,1.11542,0.53538,0.95936,0.73052,0.32155,0.69186,2.59994,1.24975,1.6155,0.79052,1.0211
IHECRE00000317.2,8,15.24296,0.0113409469023353,0.31155,0.854120064922746,1.06655,0.01,1.01343774372378,3.19042600282456,0.871745958137476,1.08960603697224,0.86611791488375,1.53522269766658,0.70879,0.97812,0.83648,1.27367,1.05645,1.04089,1.10833,0.68131,1.00491,0.1118,0.96064,1.14519,0.74871,1.30513
IHECRE00000317.2,9,1.36313,0.0276662774407618,21.19278,0.398698683191325,0.73492,0,1.33310741027627,13.631939065324,0.858539891556933,5.32497418022205,2.28559901884844,5.67625225923057,0.35898,0.49856,0.803,0.14125,3.9547,1.16887,2.99509,10.30381,10.57788,0.05205,1.73701,0.58037,0.6301,0.58398
IHECRE00000317.2,10,5.81764,0.0120628503965422,0.20808,0.785850793197085,1.03477,1.33,1.72841694059359,0.7767090657901,1.5516459434996,4.99634128912391,0.75939688437902,0.723043208994331,0.67647,0.84296,0.46951,0.86068,1.04286,1.44197,1.23955,0.77817,2.09526,0.28318,1.37659,1.44535,0.75445,1.08332
IHECRE00000155.3,1,9.79037,0.0049929858140589,0.45458,0.833058608058608,0.26433,0,0,0,0,0,0,0,0.44106,0.3758,0.26325,0.17245,0.2789,0.19653,0.43714,0.39537,0.38392,0.28637,0.7098,0.26702,3.12714,0.14723
IHECRE00000155.3,2,0.82933,0.0512854078031916,51.919,0.0844589133363269,0.52756,1.94,21.8183334402463,0.648534222849445,0.297581628071076,10.3580409262942,23.5965745076657,0.663063698761947,0.14609,0.17312,0.45739,0.13527,7.90484,1.61618,3.14713,51.66871,22.48628,0.06803,2.1746,0.47472,0.55685,0.24998
IHECRE00000155.3,3,8.55109,0.0125605747191127,0.56966,0.921880360438606,1.00213,1.24,4.39536966670286,0.277982846596461,6.02939420258387,0.84803495820215,0.0526001519921833,1.13141895559657,0.64693,0.41108,0.46796,0.81952,3.90059,2.25719,3.32353,0.44731,0.57915,0.34434,1.56665,1.6171,0.67855,0.69997
IHECRE00000155.3,4,33.47915,0.0109490547969697,0.18784,0.886175823350483,1.09455,0.01,1.56876337827181,0.749554996432461,0.4342784182658,0.432077809906493,0.0736452739494536,1.10811896804236,0.88826,0.93114,0.84726,1.32694,0.81006,1.11944,0.90949,0.43129,0.69446,0.39657,1.11287,1.35838,0.77631,1.26428
IHECRE00000155.3,5,4.20708,0.0104702920159041,0.62803,0.870371911374311,1.05037,0,0.0135414539513988,0.0165152133959567,0.00488819685521748,0.00167194200530937,0.000446702062487237,0.212553604247498,2.72473,1.07955,1.1451,0.18383,0.44029,0.73097,0.58588,0.37732,0.54335,16.68891,0.61626,0.57487,0.62302,0.24254
IHECRE00000155.3,6,27.10529,0.00722996293707949,0.09579,0.873584457123098,1.14343,0,1.28164980982019,1.25851486860304,0.406466113416321,0.203308696403873,0.0428985131396957,3.83536479944675,1.37409,1.5785,1.76604,1.09045,0.26034,0.64918,0.32191,0.18605,0.22746,0.32426,0.73197,0.64804,0.83992,1.09411
IHECRE00000155.3,7,1.08066,0.0348050975082988,29.04033,0.328687793158678,0.69162,0,1.68853678068871,9.46482095870038,0.564008694657362,3.69991991762956,2.28526484383938,5.00286008465851,0.32517,0.42145,0.78999,0.13774,4.95001,1.23459,3.3653,13.79369,11.76738,0.06275,1.92147,0.53209,0.70283,0.50414
IHECRE00000155.3,8,2.42248,0.012203069705672,0.44037,0.598089072049079,0.99482,2.05,11.4514248249701,0.354567166974969,1.04797808321821,17.6368042709626,1.79976350481186,0.796707799658136,0.53961,0.69561,0.46778,0.74917,1.82715,1.49613,2.11202,1.54621,3.30645,0.06945,1.17823,1.13315,0.63434,0.99359
IHECRE00000155.3,9,7.16514,0.0102085811672031,0.23818,0.831572825928269,1.07094,0,1.34490729475887,2.72117864616283,0.323592388924035,0.422623971969439,0.166212467759988,1.68735704900482,0.8736,1.03205,1.03279,1.3355,0.80485,0.94522,0.95336,0.60456,1.0061,0.10781,0.88452,0.96087,0.76901,1.47294
IHECRE00000155.3,10,5.36941,0.0123663864087986,0.36069,0.772766105455954,1.02766,0.37,3.96074019935895,0.722847909548801,0.84596350956289,4.96375171709345,0.53806223803318,1.0905128385756,0.68243,0.8614,0.48474,0.91329,1.07794,1.40683,1.39067,1.00574,2.42184,0.16936,1.28348,1.39643,0.73306,1.09073
IHECRE00001908.1,1,10.75455,0.00630545591258479,0.45937,0.876254436090226,0.34143,0,0,0.00081203007518797,0.000180451127819549,0.0000300751879699248,0,0.0105263157894737,0.7978,0.33204,0.37819,0.11945,0.26932,0.25984,0.42591,0.36106,0.37148,2.90791,0.65652,0.24358,2.8799,0.14578
IHECRE00001908.1,2,1.56149,0.0338622880742807,26.67212,0.265003578194064,0.73241,36.79,54.657945695643,0.941401810145233,1.48423489791623,31.6647021679646,57.024668490844,0.343696063986529,0.28714,0.37161,0.45731,0.55695,4.96662,1.53923,2.79615,28.03443,13.84176,0.09182,1.71152,0.92229,0.56108,0.57105
IHECRE00001908.1,3,18.25533,0.0104361353386312,0.17816,0.906390880891231,1.08992,0.02,0.622152363163337,3.41000133417831,0.191221106700911,0.322779426970415,0.00918915313031587,0.932774090257163,0.86333,0.96655,0.65997,1.37402,0.75531,0.9759,0.83587,0.48243,0.69645,0.98671,1.11657,1.3534,0.79751,1.35356
IHECRE00001908.1,4,5.22756,0.0113777882925735,0.24564,0.829730835020939,1.02996,1.34,2.25596724405733,2.34169107960913,1.68901515896266,5.09837105051021,0.42158038575726,1.17036629244411,0.71181,0.95529,0.50607,0.96536,0.96611,1.21158,1.1996,0.73345,1.96016,0.47653,1.29297,1.47915,0.74882,1.04663
IHECRE00001908.1,5,8.1635,0.0106972632171269,0.21834,0.937369835513534,1.08835,3.12,1.06793161507577,1.54688511850797,3.89120580235721,0.59681388421189,0.016497215386608,1.93486918792902,1.0919,0.88846,0.49073,1.11328,1.38405,1.90302,1.47197,0.33505,0.49081,2.27996,1.3109,1.39797,0.74315,1.04089
IHECRE00001908.1,6,31.78493,0.0075753040889659,0.05083,0.887642819476182,1.14459,0,0.122824749516611,3.29484531552118,0.0624670416593426,0.0164791703287045,0.000373527860783969,3.57485937774653,1.36466,1.39315,1.8339,1.16432,0.2065,0.64667,0.25265,0.16404,0.19633,0.61333,0.60758,0.64236,0.8124,1.14407
IHECRE00001908.1,7,11.8921,0.0108950002477425,0.31731,0.8768182534501,1.06606,0,0.566300457011639,9.4677277741507,0.322688489160044,0.386490015533893,0.0772980031067786,3.90908169927283,1.0129,1.33928,1.02813,1.04811,0.81281,0.84563,0.98255,0.57526,0.96277,0.39571,1.18476,1.06796,0.80708,1.15322
IHECRE00001908.1,8,1.16924,0.0356949814854134,30.50766,0.368753926701571,0.69907,0.02,2.23858236004833,32.5913813934756,0.48123238018526,9.57929923479662,9.43101087394281,4.97112364075715,0.25558,0.34183,0.74284,0.20549,4.75025,1.24084,3.14583,15.07495,12.42483,0.04418,1.95218,0.60052,0.59149,0.50817
IHECRE00001908.1,9,8.00987,0.0129791814271483,0.57594,0.939014682074471,0.99677,20.47,2.63760955730475,0.431530173616926,20.8647630212695,1.26972031485513,0.0735220231117066,0.813487411377212,0.62089,0.38588,0.45876,0.79672,3.96903,2.26012,3.40006,0.44362,0.58978,0.58907,1.58571,1.71142,0.67079,0.65144
IHECRE00001908.1,10,3.18142,0.0134639304314044,0.44613,0.69432803998394,0.99294,31.105,8.3061235791718,1.18549336139224,3.36638330864334,20.8192623461491,2.72695177837157,0.824101122817705,0.59201,0.70999,0.45858,0.79651,1.77135,1.55687,2.16236,1.17255,3.29487,0.15603,1.26916,1.4335,0.66864,0.93406
IHECRE00003845.2,1,6.20829,0.00673809594782398,0.24829,0.890895979357622,1.07917,0.74,2.32318223831164,10.5557459755064,1.79381691442656,2.03781868597397,1.02771894015251,11.3931102210583,2.14366,1.86152,1.05033,0.70701,0.58289,0.7222,0.69938,0.32453,0.58555,0.48306,1.00907,0.68263,0.94002,0.47193
IHECRE00003845.2,2,26.52943,0.00845600941640473,0.06245,0.885315616058268,1.14895,0,1.85699731206104,4.8404578166999,0.233048643024365,1.75732680135264,0.76723315702766,3.77072314228735,1.27211,1.32094,2.03985,1.11133,0.20655,0.67297,0.24745,0.17605,0.19701,0.47209,0.61875,0.66543,0.76058,1.19185
IHECRE00003845.2,3,9.98122,0.00921510142483884,0.5307,0.87736626567699,0.28246,0,0.0000853169524784575,0.00260216705059295,0.000895828001023803,0.000298609333674601,0,0.0450046924323863,0.52701,0.35457,0.29634,0.1751,0.26839,0.20544,0.42116,0.38353,0.3735,3.47558,0.679,0.24732,3.0959,0.12993
IHECRE00003845.2,4,5.87677,0.010274496530891,0.10315,0.879775367682554,1.04647,25.95,4.96654651948637,1.42935184887201,12.0153992211888,23.3802738712065,3.68768705950504,1.607006082451,0.88565,0.64061,0.47018,1.10784,1.43905,1.96087,1.55238,0.54179,1.60411,0.15021,1.42611,1.3559,0.78168,0.96117
IHECRE00003845.2,5,1.61688,0.023384676715694,19.8145,0.548417353579176,0.86004,0.01,2.14219812002892,6.67917570498915,1.41949385394071,14.8060448300795,6.04902386117137,1.51759942154736,0.4567,0.59017,0.66296,0.45348,3.091,1.06879,1.98198,10.73526,8.25451,0.22628,1.4061,0.72802,0.71468,0.73671
IHECRE00003845.2,6,11.46338,0.00927820503305311,0.04732,0.927071376441395,1.08359,0.98,2.69801488833747,3.4561669829222,6.60334987593052,4.96594657714202,0.9925193402423,1.81582250766311,0.98719,1.11854,0.48366,1.4468,0.8754,1.22127,1.04101,0.3643,0.72949,0.16286,1.21123,1.21772,0.8127,1.41545
IHECRE00003845.2,7,8.45585,0.0132223358806254,0.4753,0.955642412244701,1.0042,21.09,2.86555453623678,0.605475351262614,18.0431171841051,6.13244169764859,0.892400173820675,0.325165371058858,0.6174,0.42545,0.46507,0.84061,3.69514,2.18411,3.33357,0.44224,0.63136,0.29019,1.48405,1.77962,0.66818,0.75218
IHECRE00003845.2,8,18.08318,0.00863584363003323,0.19538,0.881605991624238,1.10795,0,2.19511877248162,9.92827601786366,1.38349522998592,2.44368950596903,0.863120579700071,1.91668549185883,0.93418,1.04626,0.90007,1.42178,0.6254,0.91637,0.73849,0.50577,0.73884,0.08654,0.91112,0.97701,0.79473,1.4945
IHECRE00003845.2,9,9.44999,0.0162260055886415,1.16567,0.916870930784922,1.01457,0.03,0.966258697292313,2.43707212116132,1.97121161315562,1.51967893369101,0.270258753178529,0.525616844105401,0.76829,0.929,0.6124,0.68095,1.4413,0.99139,1.41425,0.96588,1.33914,4.48805,1.36259,1.87054,0.6909,0.63848
IHECRE00003845.2,10,2.33501,0.0245659575154701,17.02383,0.428275066424276,0.82383,43.055,17.3561390015382,0.994493777094113,7.0610229338554,44.6571108935813,40.4583275066424,1.01241085162914,0.44943,0.43804,0.44122,0.55573,3.66504,1.69283,2.45023,18.31084,10.67243,0.10281,1.75694,0.91783,0.62941,0.71483
IHECRE00000828.1,1,5.38191,0.00921434626012359,2.3709,0.795711429402356,0.99964,0,0.0865202850079977,7.79433255780137,1.08472080849207,3.38116184382725,1.66120764868402,3.64050458048568,1.44386,0.98308,0.80662,0.87289,1.17178,0.88034,1.35147,1.60975,2.49725,0.11329,1.2328,0.83982,0.70304,0.99546
IHECRE00000828.1,2,9.56685,0.00300646209624032,0.5377,0.852330097087379,0.25069,0,0,0,0,0,0,0,0.41953,0.35097,0.25573,0.17648,0.26913,0.18416,0.42278,0.38961,0.3682,1.91217,0.68825,0.24187,3.18582,0.13178
IHECRE00000828.1,3,1.97038,0.00929857997376482,0.03044,0.543123485921032,1.02196,12.29,12.7584080541136,0.335299669655498,1.72595563945257,28.6271983640082,9.5247601069687,0.68458392323423,0.64896,0.72655,0.49015,0.91285,1.31323,1.49425,1.57025,1.05506,2.46957,0.0705,1.28947,1.20462,0.67941,1.11918
IHECRE00000828.1,4,1.03173,0.0376159495099568,43.34538,0.16927911160742,0.54697,7.035,14.1520875984863,1.37663626775855,0.626372603759538,8.1037285191389,31.8721074508344,0.659035920342453,0.17874,0.21698,0.46203,0.1746,6.95607,1.59849,3.35738,43.26385,21.89741,0.25301,2.46727,0.69092,0.55531,0.30776
IHECRE00000828.1,5,10.97236,0.0122949253767805,0.35437,0.906371534686298,1.05562,1.27,0.389599084759252,0.339219392492373,1.36608800901976,3.59950756068444,1.16846564531105,0.363401976389442,0.69695,0.73508,0.4479,1.1262,1.55662,1.65014,1.75553,0.55309,0.94791,0.34822,1.48134,1.78087,0.74347,1.10975
IHECRE00000828.1,6,34.04506,0.00718489183533697,0.02598,0.881728882197186,1.14548,0,0.0418851565339287,1.30908312133326,0.939008878043715,3.00454285862624,1.18617932609937,3.49714448886351,1.3742,1.45123,1.74198,1.18099,0.2221,0.6956,0.28635,0.16382,0.20216,0.15367,0.66955,0.66209,0.82143,1.15808
IHECRE00000828.1,7,6.10396,0.0101124139086472,0.08188,0.938314084507042,1.00613,7.165,1.03802816901408,0.135598591549296,6.90728873239437,4.04133802816901,1.89795774647887,0.864577464788732,0.73268,0.40803,0.49137,0.78276,3.89474,2.27686,3.04866,0.32408,0.41942,0.2341,1.59879,1.61912,0.69566,0.67286
IHECRE00000828.1,8,17.28792,0.00959078808295554,0.18297,0.861700248604857,1.09732,0,0.0432537681890092,2.3301316041098,0.705620555970863,2.98605726604197,1.06330731385059,0.857243441525704,0.87169,1.03771,0.81515,1.44997,0.67136,0.95227,0.78726,0.52303,0.746,0.10097,1.06837,1.20655,0.80079,1.47384
IHECRE00000828.1,9,8.49451,0.0154926346382459,3.2712,0.851141750186442,1.01431,0,0.00758499008676356,0.333393964748895,0.0797333430343598,0.80360878185423,0.216781563199156,0.322216563290103,1.02171,0.89109,0.92733,0.42762,1.79564,1.04482,1.58351,1.66425,1.43175,7.96563,0.94003,1.23751,0.6706,0.47876
IHECRE00000828.1,10,5.14531,0.0105550956372328,0.21236,0.770869548075501,1.03694,5.42,1.93762259129663,0.808895569464295,1.7141294169829,11.7641318811296,3.21191168498349,0.96763589768863,0.79677,0.82086,0.50155,1.08719,1.18176,1.53217,1.44654,0.79502,2.07514,0.15658,1.25003,1.31085,0.7612,1.08875
IHECRE00003821.3,1,7.43417,0.0111997712615345,0.21508,0.75286723389244,1.03575,26.43,1.83881520926599,2.94022711428787,4.35030531081229,12.8393401590808,1.4233951234262,2.04883713117026,0.74743,0.7844,0.49667,1.1231,1.39048,1.55573,1.66195,0.6759,1.76884,0.14815,1.43494,1.44058,0.75723,1.08668
IHECRE00003821.3,2,20.90893,0.00780492747676327,0.08347,0.775710163745221,1.14207,0,1.62151049556373,1.96198514030152,2.91621582630022,0.490297915314146,0.528240640553993,6.62389093269855,1.26104,1.42,2.2618,1.12599,0.17746,0.58408,0.23411,0.16191,0.18573,0.35774,0.6018,0.60248,0.87616,1.11092
IHECRE00003821.3,3,2.91228,0.00698162531995543,0.28595,0.81134923942488,1.06621,5.54,2.08216555532403,7.57923525734528,6.79051625338612,3.1077568243384,1.0855516774328,11.2675296936862,2.13224,2.23543,0.77014,0.52029,0.91216,1.009,1.00304,0.31027,0.62258,0.58257,1.2105,0.73783,0.70291,0.46779
IHECRE00003821.3,4,9.21046,0.00773780230637819,0.50789,0.800655132397932,0.22486,0.01,0,0.0000527481801877835,0,0,0,0.00105496360375567,0.41755,0.24705,0.27733,0.13272,0.26985,0.18649,0.43238,0.38248,0.37264,2.51616,0.67598,0.22235,3.24851,0.12476
IHECRE00003821.3,5,24.44326,0.00945145242806558,0.03873,0.811854883910525,1.121,0.04,1.59926626696333,4.82902491635104,2.77635154644428,1.28431730556924,0.419607826485724,1.93748832311429,0.9933,1.15494,0.9654,1.31064,0.57381,0.97712,0.65807,0.35144,0.47388,0.07541,0.96007,1.07824,0.78316,1.37873
IHECRE00003821.3,6,2.53416,0.0115349993181438,0.50184,0.417751432388976,0.99819,65.11,3.96338066444731,2.35956926421632,5.14914962520099,59.6847272233168,10.8661140928958,3.55123762936794,0.66721,0.6664,0.4673,0.81054,1.52864,1.58044,1.76249,1.86475,4.16337,0.06282,1.30415,1.07704,0.67476,1.22575
IHECRE00003821.3,7,9.08298,0.010339008898146,0.08175,0.909864268652522,1.03209,24.87,1.76921455669524,1.3986511170437,6.31332021919348,2.85184768863285,0.83693972179289,1.81621469720388,0.79428,0.5329,0.50709,1.0403,2.9712,2.1268,2.65887,0.33071,0.47145,0.17414,1.53312,1.57817,0.7385,0.90233
IHECRE00003821.3,8,9.70242,0.00835102469802157,0.7139,0.752943147394511,1.05759,0.04,2.01660750895015,11.1502172516141,3.4564196322022,2.47554389400569,0.725245555521557,2.27457850126985,1.13472,0.94358,0.65737,1.50335,0.80099,0.93565,0.97769,0.80766,1.49223,0.06336,1.10106,0.84764,0.75973,1.47936
